Date,Forecast_Temp
2021-02-01,15.042857142857143
2021-02-02,14.634693877551019
2021-02-03,14.339650145772595
2021-02-04,14.873885880882964
2021-02-05,15.713012435294816
2021-02-06,15.843442783194076
2021-02-07,15.421077466507516
2021-02-08,15.124088533151447
2021-02-09,15.135693017479204
2021-02-10,15.20726432318323
2021-02-11,15.331209205670463
2021-02-12,15.396541109211535
2021-02-13,15.351330919771069
2021-02-14,15.281029224996354
2021-02-15,15.261022333351901
2021-02-16,15.280584304809109
2021-02-17,15.301283060141953
2021-02-18,15.314714308278912
2021-02-19,15.312357894365833
2021-02-20,15.300331720816446
2021-02-21,15.293046120965787
2021-02-22,15.294762820389991
2021-02-23,15.29958288996686
2021-02-24,15.302296973560825
2021-02-25,15.302441818334952
2021-02-26,15.300688605485815
2021-02-27,15.299021564217242
2021-02-28,15.298834398988783
2021-03-01,15.29966129584921
2021-03-02,15.300361078057671
2021-03-03,15.300472247784928
2021-03-04,15.300211572674085
2021-03-05,15.299892966151106
2021-03-06,15.299779303389004
2021-03-07,15.299887551842113
2021-03-08,15.300038002249732
2021-03-09,15.300091817449808
2021-03-10,15.300053351648684
2021-03-11,15.299993509343505
2021-03-12,15.299962357439137
2021-03-13,15.299972270480284
2021-03-14,15.29999983720761
2021-03-15,15.300015877974108
2021-03-16,15.300012717363304
2021-03-17,15.300001417350945
2021-03-18,15.299993998165556
2021-03-19,15.299994067997277
2021-03-20,15.299998598077012
2021-03-21,15.30000235916226
2021-03-22,15.300002719441496
2021-03-23,15.300000839651121
2021-03-24,15.299999142835095
2021-03-25,15.299998817904259
2021-03-26,15.299999506438358
2021-03-27,15.300000283358512
2021-03-28,15.300000524113013
2021-03-29,15.300000261963122
2021-03-30,15.299999910894783
2021-03-31,15.299999778215307
2021-04-01,15.299999868983907
2021-04-02,15.300000019138142
2021-04-03,15.300000092380968
2021-04-04,15.300000065098462
2021-04-05,15.299999999524955
2021-04-06,15.29999996203379
2021-04-07,15.299999969339362
2021-04-08,15.2999999966428
2021-04-09,15.300000014879783
2021-04-10,15.300000014271445
2021-04-11,15.300000003112942
2021-04-12,15.299999994257869
2021-04-13,15.299999993505427
2021-04-14,15.299999998001377
2021-04-15,15.30000000209595
2021-04-16,15.300000002874972
2021-04-17,15.300000001159999
2021-04-18,15.299999999286934
2021-04-19,15.299999998740361
2021-04-20,15.299999999380718
2021-04-21,15.300000000220043
2021-04-22,15.300000000536995
2021-04-23,15.300000000314288
2021-04-24,15.299999999948477
2021-04-25,15.299999999775403
2021-04-26,15.299999999845186
2021-04-27,15.300000000003019
2021-04-28,15.300000000091917
2021-04-29,15.300000000073611
2021-04-30,15.300000000007413
2021-05-01,15.299999999963575
2021-05-02,15.299999999965733
2021-05-03,15.299999999992922
2021-05-04,15.300000000014027
2021-05-05,15.300000000015599
2021-05-06,15.300000000004697
2021-05-07,15.299999999994853
2021-05-08,15.299999999993059
2021-05-09,15.29999999999727
2021-05-10,15.300000000001775
2021-05-11,15.30000000000304
2021-05-12,15.30000000000147
2021-05-13,15.299999999999454
2021-05-14,15.299999999998704
2021-05-15,15.299999999999255
2021-05-16,15.30000000000014
2021-05-17,15.30000000000055
2021-05-18,15.300000000000372
2021-05-19,15.299999999999992
2021-05-20,15.29999999999978
2021-05-21,15.299999999999828
2021-05-22,15.299999999999988
2021-05-23,15.300000000000093
2021-05-24,15.300000000000086
2021-05-25,15.30000000000002
2021-05-26,15.29999999999997
2021-05-27,15.299999999999967
2021-05-28,15.299999999999994
2021-05-29,15.300000000000017
2021-05-30,15.30000000000002
2021-05-31,15.300000000000011
2021-06-01,15.299999999999999
2021-06-02,15.299999999999997
2021-06-03,15.299999999999999
2021-06-04,15.300000000000006
2021-06-05,15.300000000000008
2021-06-06,15.300000000000008
2021-06-07,15.300000000000006
2021-06-08,15.300000000000002
2021-06-09,15.300000000000002
2021-06-10,15.300000000000002
2021-06-11,15.300000000000002
2021-06-12,15.300000000000002
2021-06-13,15.300000000000002
2021-06-14,15.3
2021-06-15,15.3
2021-06-16,15.3
2021-06-17,15.3
2021-06-18,15.299999999999999
2021-06-19,15.299999999999999
2021-06-20,15.299999999999999
2021-06-21,15.299999999999999
2021-06-22,15.299999999999999
2021-06-23,15.299999999999999
2021-06-24,15.299999999999999
2021-06-25,15.299999999999999
2021-06-26,15.299999999999999
2021-06-27,15.299999999999999
2021-06-28,15.299999999999999
2021-06-29,15.299999999999999
2021-06-30,15.299999999999999
2021-07-01,15.299999999999999
2021-07-02,15.299999999999999
2021-07-03,15.299999999999999
2021-07-04,15.299999999999999
2021-07-05,15.299999999999999
2021-07-06,15.299999999999999
2021-07-07,15.299999999999999
2021-07-08,15.299999999999999
2021-07-09,15.299999999999999
2021-07-10,15.299999999999999
2021-07-11,15.299999999999999
2021-07-12,15.299999999999999
2021-07-13,15.299999999999999
2021-07-14,15.299999999999999
2021-07-15,15.299999999999999
2021-07-16,15.299999999999999
2021-07-17,15.299999999999999
2021-07-18,15.299999999999999
2021-07-19,15.299999999999999
2021-07-20,15.299999999999999
2021-07-21,15.299999999999999
2021-07-22,15.299999999999999
2021-07-23,15.299999999999999
2021-07-24,15.299999999999999
