Date,Forecast_Temp
2022-08-06,11.866666666666667
2022-08-07,11.866666666666667
2022-08-08,11.866666666666667
2022-08-09,11.866666666666667
2022-08-10,11.866666666666667
2022-08-11,11.866666666666667
2022-08-12,11.866666666666667
2022-08-13,11.866666666666667
2022-08-14,11.866666666666667
2022-08-15,11.866666666666667
2022-08-16,11.866666666666667
2022-08-17,11.866666666666667
2022-08-18,11.866666666666667
2022-08-19,11.866666666666667
2022-08-20,11.866666666666667
2022-08-21,11.866666666666667
2022-08-22,11.866666666666667
2022-08-23,11.866666666666667
2022-08-24,11.866666666666667
2022-08-25,11.866666666666667
2022-08-26,11.866666666666667
2022-08-27,11.866666666666667
2022-08-28,11.866666666666667
2022-08-29,11.866666666666667
2022-08-30,11.866666666666667
2022-08-31,11.866666666666667
2022-09-01,11.866666666666667
2022-09-02,11.866666666666667
2022-09-03,11.866666666666667
2022-09-04,11.866666666666667
2022-09-05,11.866666666666667
2022-09-06,11.866666666666667
2022-09-07,11.866666666666667
2022-09-08,11.866666666666667
2022-09-09,11.866666666666667
2022-09-10,11.866666666666667
2022-09-11,11.866666666666667
2022-09-12,11.866666666666667
2022-09-13,11.866666666666667
2022-09-14,11.866666666666667
2022-09-15,11.866666666666667
2022-09-16,11.866666666666667
2022-09-17,11.866666666666667
2022-09-18,11.866666666666667
2022-09-19,11.866666666666667
2022-09-20,11.866666666666667
2022-09-21,11.866666666666667
2022-09-22,11.866666666666667
2022-09-23,11.866666666666667
2022-09-24,11.866666666666667
2022-09-25,11.866666666666667
2022-09-26,11.866666666666667
2022-09-27,11.866666666666667
2022-09-28,11.866666666666667
2022-09-29,11.866666666666667
2022-09-30,11.866666666666667
2022-10-01,11.866666666666667
2022-10-02,11.866666666666667
2022-10-03,11.866666666666667
2022-10-04,11.866666666666667
2022-10-05,11.866666666666667
2022-10-06,11.866666666666667
2022-10-07,11.866666666666667
2022-10-08,11.866666666666667
2022-10-09,11.866666666666667
2022-10-10,11.866666666666667
2022-10-11,11.866666666666667
2022-10-12,11.866666666666667
2022-10-13,11.866666666666667
2022-10-14,11.866666666666667
2022-10-15,11.866666666666667
2022-10-16,11.866666666666667
2022-10-17,11.866666666666667
2022-10-18,11.866666666666667
2022-10-19,11.866666666666667
2022-10-20,11.866666666666667
2022-10-21,11.866666666666667
2022-10-22,11.866666666666667
2022-10-23,11.866666666666667
2022-10-24,11.866666666666667
2022-10-25,11.866666666666667
2022-10-26,11.866666666666667
2022-10-27,11.866666666666667
2022-10-28,11.866666666666667
2022-10-29,11.866666666666667
2022-10-30,11.866666666666667
2022-10-31,11.866666666666667
2022-11-01,11.866666666666667
2022-11-02,11.866666666666667
2022-11-03,11.866666666666667
2022-11-04,11.866666666666667
2022-11-05,11.866666666666667
2022-11-06,11.866666666666667
2022-11-07,11.866666666666667
2022-11-08,11.866666666666667
2022-11-09,11.866666666666667
2022-11-10,11.866666666666667
2022-11-11,11.866666666666667
2022-11-12,11.866666666666667
2022-11-13,11.866666666666667
2022-11-14,11.866666666666667
2022-11-15,11.866666666666667
2022-11-16,11.866666666666667
2022-11-17,11.866666666666667
2022-11-18,11.866666666666667
2022-11-19,11.866666666666667
2022-11-20,11.866666666666667
2022-11-21,11.866666666666667
2022-11-22,11.866666666666667
2022-11-23,11.866666666666667
2022-11-24,11.866666666666667
2022-11-25,11.866666666666667
2022-11-26,11.866666666666667
2022-11-27,11.866666666666667
2022-11-28,11.866666666666667
2022-11-29,11.866666666666667
2022-11-30,11.866666666666667
2022-12-01,11.866666666666667
2022-12-02,11.866666666666667
2022-12-03,11.866666666666667
2022-12-04,11.866666666666667
2022-12-05,11.866666666666667
2022-12-06,11.866666666666667
2022-12-07,11.866666666666667
2022-12-08,11.866666666666667
2022-12-09,11.866666666666667
2022-12-10,11.866666666666667
2022-12-11,11.866666666666667
2022-12-12,11.866666666666667
2022-12-13,11.866666666666667
2022-12-14,11.866666666666667
2022-12-15,11.866666666666667
2022-12-16,11.866666666666667
2022-12-17,11.866666666666667
2022-12-18,11.866666666666667
2022-12-19,11.866666666666667
2022-12-20,11.866666666666667
2022-12-21,11.866666666666667
2022-12-22,11.866666666666667
2022-12-23,11.866666666666667
2022-12-24,11.866666666666667
2022-12-25,11.866666666666667
2022-12-26,11.866666666666667
2022-12-27,11.866666666666667
2022-12-28,11.866666666666667
2022-12-29,11.866666666666667
2022-12-30,11.866666666666667
2022-12-31,11.866666666666667
