Date,Forecast_Temp_Weighted
2022-08-05,12.102857142857136
2022-08-06,12.102857142857136
2022-08-07,12.102857142857136
2022-08-08,12.102857142857136
2022-08-09,12.102857142857136
2022-08-10,12.102857142857136
2022-08-11,12.102857142857136
2022-08-12,12.102857142857136
2022-08-13,12.102857142857136
2022-08-14,12.102857142857136
2022-08-15,12.102857142857136
2022-08-16,12.102857142857136
2022-08-17,12.102857142857136
2022-08-18,12.102857142857136
2022-08-19,12.102857142857136
2022-08-20,12.102857142857136
2022-08-21,12.102857142857136
2022-08-22,12.102857142857136
2022-08-23,12.102857142857136
2022-08-24,12.102857142857136
2022-08-25,12.102857142857136
2022-08-26,12.102857142857136
2022-08-27,12.102857142857136
2022-08-28,12.102857142857136
2022-08-29,12.102857142857136
2022-08-30,12.102857142857136
2022-08-31,12.102857142857136
2022-09-01,12.102857142857136
2022-09-02,12.102857142857136
2022-09-03,12.102857142857136
2022-09-04,12.102857142857136
2022-09-05,12.102857142857136
2022-09-06,12.102857142857136
2022-09-07,12.102857142857136
2022-09-08,12.102857142857136
2022-09-09,12.102857142857136
2022-09-10,12.102857142857136
2022-09-11,12.102857142857136
2022-09-12,12.102857142857136
2022-09-13,12.102857142857136
2022-09-14,12.102857142857136
2022-09-15,12.102857142857136
2022-09-16,12.102857142857136
2022-09-17,12.102857142857136
2022-09-18,12.102857142857136
2022-09-19,12.102857142857136
2022-09-20,12.102857142857136
2022-09-21,12.102857142857136
2022-09-22,12.102857142857136
2022-09-23,12.102857142857136
2022-09-24,12.102857142857136
2022-09-25,12.102857142857136
2022-09-26,12.102857142857136
2022-09-27,12.102857142857136
2022-09-28,12.102857142857136
2022-09-29,12.102857142857136
2022-09-30,12.102857142857136
2022-10-01,12.102857142857136
2022-10-02,12.102857142857136
2022-10-03,12.102857142857136
2022-10-04,12.102857142857136
2022-10-05,12.102857142857136
2022-10-06,12.102857142857136
2022-10-07,12.102857142857136
2022-10-08,12.102857142857136
2022-10-09,12.102857142857136
2022-10-10,12.102857142857136
2022-10-11,12.102857142857136
2022-10-12,12.102857142857136
2022-10-13,12.102857142857136
2022-10-14,12.102857142857136
2022-10-15,12.102857142857136
2022-10-16,12.102857142857136
2022-10-17,12.102857142857136
2022-10-18,12.102857142857136
2022-10-19,12.102857142857136
2022-10-20,12.102857142857136
2022-10-21,12.102857142857136
2022-10-22,12.102857142857136
2022-10-23,12.102857142857136
2022-10-24,12.102857142857136
2022-10-25,12.102857142857136
2022-10-26,12.102857142857136
2022-10-27,12.102857142857136
2022-10-28,12.102857142857136
2022-10-29,12.102857142857136
2022-10-30,12.102857142857136
2022-10-31,12.102857142857136
2022-11-01,12.102857142857136
2022-11-02,12.102857142857136
2022-11-03,12.102857142857136
2022-11-04,12.102857142857136
2022-11-05,12.102857142857136
2022-11-06,12.102857142857136
2022-11-07,12.102857142857136
2022-11-08,12.102857142857136
2022-11-09,12.102857142857136
2022-11-10,12.102857142857136
2022-11-11,12.102857142857136
2022-11-12,12.102857142857136
2022-11-13,12.102857142857136
2022-11-14,12.102857142857136
2022-11-15,12.102857142857136
2022-11-16,12.102857142857136
2022-11-17,12.102857142857136
2022-11-18,12.102857142857136
2022-11-19,12.102857142857136
2022-11-20,12.102857142857136
2022-11-21,12.102857142857136
2022-11-22,12.102857142857136
2022-11-23,12.102857142857136
2022-11-24,12.102857142857136
2022-11-25,12.102857142857136
2022-11-26,12.102857142857136
2022-11-27,12.102857142857136
2022-11-28,12.102857142857136
2022-11-29,12.102857142857136
2022-11-30,12.102857142857136
2022-12-01,12.102857142857136
2022-12-02,12.102857142857136
2022-12-03,12.102857142857136
2022-12-04,12.102857142857136
2022-12-05,12.102857142857136
2022-12-06,12.102857142857136
2022-12-07,12.102857142857136
2022-12-08,12.102857142857136
2022-12-09,12.102857142857136
2022-12-10,12.102857142857136
2022-12-11,12.102857142857136
2022-12-12,12.102857142857136
2022-12-13,12.102857142857136
2022-12-14,12.102857142857136
2022-12-15,12.102857142857136
2022-12-16,12.102857142857136
2022-12-17,12.102857142857136
2022-12-18,12.102857142857136
2022-12-19,12.102857142857136
2022-12-20,12.102857142857136
2022-12-21,12.102857142857136
2022-12-22,12.102857142857136
2022-12-23,12.102857142857136
2022-12-24,12.102857142857136
2022-12-25,12.102857142857136
2022-12-26,12.102857142857136
2022-12-27,12.102857142857136
2022-12-28,12.102857142857136
2022-12-29,12.102857142857136
2022-12-30,12.102857142857136
2022-12-31,12.102857142857136
