Date,Forecast_Temp
2021-02-01,14.14
2021-02-02,14.848000000000003
2021-02-03,16.0176
2021-02-04,16.26112
2021-02-05,15.753343999999998
2021-02-06,15.404012799999999
2021-02-07,15.656815360000001
2021-02-08,15.818578431999999
2021-02-09,15.7787741184
2021-02-10,15.682304942079998
2021-02-11,15.668097130496
2021-02-12,15.720913996595197
2021-02-13,15.733733723914238
2021-02-14,15.716764782297087
2021-02-15,15.704362915076505
2021-02-16,15.708774509675806
2021-02-17,15.716909985511766
2021-02-18,15.71610918329508
2021-02-19,15.712584275171247
2021-02-20,15.711748173746082
2021-02-21,15.713225225479997
2021-02-22,15.714115368640833
2021-02-23,15.713556445266647
2021-02-24,15.713045897660962
2021-02-25,15.713138222158904
2021-02-26,15.713416231841467
2021-02-27,15.713454433113762
2021-02-28,15.71332224600835
2021-03-01,15.713275406156688
2021-03-02,15.713321307855832
2021-03-03,15.713357924995218
2021-03-04,15.71334626362597
2021-03-05,15.71332462972841
2021-03-06,15.713325106472425
2021-03-07,15.71333504653557
2021-03-08,15.713337794271519
2021-03-09,15.713333768126779
2021-03-10,15.713331269026941
2021-03-11,15.713332596886648
2021-03-12,15.713334094969492
2021-03-13,15.713333904656276
2021-03-14,15.713333126733227
2021-03-15,15.713332998454515
2021-03-16,15.713333344340032
2021-03-17,15.713333493830708
2021-03-18,15.71333337360295
2021-03-19,15.71333326739229
2021-03-20,15.7133332955241
2021-03-21,15.713333354938015
2021-03-22,15.713333357057616
2021-03-23,15.713333329702994
2021-03-24,15.713333320923002
2021-03-25,15.713333331629144
2021-03-26,15.713333338850154
2021-03-27,15.71333333563258
2021-03-28,15.713333331347576
2021-03-29,15.71333333167649
2021-03-30,15.713333333827189
2021-03-31,15.713333334266798
2021-04-01,15.713333333350125
2021-04-02,15.713333332893635
2021-04-03,15.713333333202849
2021-04-04,15.713333333508118
2021-04-05,15.713333333444302
2021-04-06,15.713333333279806
2021-04-07,15.71333333326574
2021-04-08,15.713333333340163
2021-04-09,15.713333333367625
2021-04-10,15.713333333339529
2021-04-11,15.713333333318573
2021-04-12,15.713333333326323
2021-04-13,15.713333333338444
2021-04-14,15.713333333338099
2021-04-15,15.713333333332193
2021-04-16,15.713333333330727
2021-04-17,15.713333333333157
2021-04-18,15.713333333334523
2021-04-19,15.71333333333374
2021-04-20,15.71333333333287
2021-04-21,15.713333333333003
2021-04-22,15.713333333333457
2021-04-23,15.713333333333518
2021-04-24,15.713333333333319
2021-04-25,15.713333333333233
2021-04-26,15.713333333333306
2021-04-27,15.713333333333367
2021-04-28,15.713333333333349
2021-04-29,15.713333333333315
2021-04-30,15.713333333333313
2021-05-01,15.71333333333333
2021-05-02,15.713333333333333
2021-05-03,15.713333333333328
2021-05-04,15.713333333333324
2021-05-05,15.713333333333324
2021-05-06,15.713333333333328
2021-05-07,15.713333333333328
2021-05-08,15.713333333333324
2021-05-09,15.713333333333324
2021-05-10,15.713333333333328
2021-05-11,15.713333333333328
2021-05-12,15.713333333333324
2021-05-13,15.713333333333324
2021-05-14,15.713333333333328
2021-05-15,15.713333333333328
2021-05-16,15.713333333333324
2021-05-17,15.713333333333324
2021-05-18,15.713333333333328
2021-05-19,15.713333333333328
2021-05-20,15.713333333333324
2021-05-21,15.713333333333324
2021-05-22,15.713333333333328
2021-05-23,15.713333333333328
2021-05-24,15.713333333333324
2021-05-25,15.713333333333324
2021-05-26,15.713333333333328
2021-05-27,15.713333333333328
2021-05-28,15.713333333333324
2021-05-29,15.713333333333324
2021-05-30,15.713333333333328
2021-05-31,15.713333333333328
2021-06-01,15.713333333333324
2021-06-02,15.713333333333324
2021-06-03,15.713333333333328
2021-06-04,15.713333333333328
2021-06-05,15.713333333333324
2021-06-06,15.713333333333324
2021-06-07,15.713333333333328
2021-06-08,15.713333333333328
2021-06-09,15.713333333333324
2021-06-10,15.713333333333324
2021-06-11,15.713333333333328
2021-06-12,15.713333333333328
2021-06-13,15.713333333333324
2021-06-14,15.713333333333324
2021-06-15,15.713333333333328
2021-06-16,15.713333333333328
2021-06-17,15.713333333333324
2021-06-18,15.713333333333324
2021-06-19,15.713333333333328
2021-06-20,15.713333333333328
2021-06-21,15.713333333333324
2021-06-22,15.713333333333324
2021-06-23,15.713333333333328
2021-06-24,15.713333333333328
2021-06-25,15.713333333333324
2021-06-26,15.713333333333324
2021-06-27,15.713333333333328
2021-06-28,15.713333333333328
2021-06-29,15.713333333333324
2021-06-30,15.713333333333324
2021-07-01,15.713333333333328
2021-07-02,15.713333333333328
2021-07-03,15.713333333333324
2021-07-04,15.713333333333324
2021-07-05,15.713333333333328
2021-07-06,15.713333333333328
2021-07-07,15.713333333333324
2021-07-08,15.713333333333324
2021-07-09,15.713333333333328
2021-07-10,15.713333333333328
2021-07-11,15.713333333333324
2021-07-12,15.713333333333324
2021-07-13,15.713333333333328
2021-07-14,15.713333333333328
2021-07-15,15.713333333333324
2021-07-16,15.713333333333324
2021-07-17,15.713333333333328
2021-07-18,15.713333333333328
2021-07-19,15.713333333333324
2021-07-20,15.713333333333324
2021-07-21,15.713333333333328
2021-07-22,15.713333333333328
2021-07-23,15.713333333333324
2021-07-24,15.713333333333324
2021-07-25,15.713333333333328
2021-07-26,15.713333333333328
2021-07-27,15.713333333333324
2021-07-28,15.713333333333324
2021-07-29,15.713333333333328
2021-07-30,15.713333333333328
2021-07-31,15.713333333333324
2021-08-01,15.713333333333324
2021-08-02,15.713333333333328
2021-08-03,15.713333333333328
2021-08-04,15.713333333333324
2021-08-05,15.713333333333324
2021-08-06,15.713333333333328
2021-08-07,15.713333333333328
2021-08-08,15.713333333333324
2021-08-09,15.713333333333324
2021-08-10,15.713333333333328
2021-08-11,15.713333333333328
2021-08-12,15.713333333333324
2021-08-13,15.713333333333324
2021-08-14,15.713333333333328
2021-08-15,15.713333333333328
2021-08-16,15.713333333333324
2021-08-17,15.713333333333324
2021-08-18,15.713333333333328
2021-08-19,15.713333333333328
2021-08-20,15.713333333333324
2021-08-21,15.713333333333324
2021-08-22,15.713333333333328
2021-08-23,15.713333333333328
2021-08-24,15.713333333333324
2021-08-25,15.713333333333324
2021-08-26,15.713333333333328
2021-08-27,15.713333333333328
2021-08-28,15.713333333333324
2021-08-29,15.713333333333324
2021-08-30,15.713333333333328
2021-08-31,15.713333333333328
2021-09-01,15.713333333333324
2021-09-02,15.713333333333324
2021-09-03,15.713333333333328
2021-09-04,15.713333333333328
2021-09-05,15.713333333333324
2021-09-06,15.713333333333324
2021-09-07,15.713333333333328
2021-09-08,15.713333333333328
2021-09-09,15.713333333333324
2021-09-10,15.713333333333324
2021-09-11,15.713333333333328
2021-09-12,15.713333333333328
2021-09-13,15.713333333333324
2021-09-14,15.713333333333324
2021-09-15,15.713333333333328
2021-09-16,15.713333333333328
2021-09-17,15.713333333333324
2021-09-18,15.713333333333324
2021-09-19,15.713333333333328
2021-09-20,15.713333333333328
2021-09-21,15.713333333333324
2021-09-22,15.713333333333324
2021-09-23,15.713333333333328
2021-09-24,15.713333333333328
2021-09-25,15.713333333333324
2021-09-26,15.713333333333324
2021-09-27,15.713333333333328
2021-09-28,15.713333333333328
2021-09-29,15.713333333333324
2021-09-30,15.713333333333324
2021-10-01,15.713333333333328
2021-10-02,15.713333333333328
2021-10-03,15.713333333333324
2021-10-04,15.713333333333324
