Date,Forecast_Temp_Weighted
2021-02-01,15.713333333333335
2021-02-02,16.23777777777778
2021-02-03,16.59614814814815
2021-02-04,16.59145679012346
2021-02-05,16.465458436213993
2021-02-06,16.444696844993143
2021-02-07,16.485984160951077
2021-02-08,16.492276348117667
2021-02-09,16.4841188387949
2021-02-10,16.480166946366577
2021-02-11,16.482053619884052
2021-02-12,16.483588617230513
2021-02-13,16.48314482869973
2021-02-14,16.482712813573393
2021-02-15,16.48274556136614
2021-02-16,16.48288296010457
2021-02-17,16.482894250755837
2021-02-18,16.482854015609494
2021-02-19,16.482846659846015
2021-02-20,16.482856239700723
2021-02-21,16.482860089755494
2021-02-22,16.482857844606215
2021-02-23,16.48285637576378
2021-02-24,16.482856844383846
2021-02-25,16.48285731186698
2021-02-26,16.482857256208636
2021-02-27,16.48285711051976
2021-02-28,16.48285710517105
2021-03-01,16.48285714697853
2021-03-02,16.482857154094695
2021-03-03,16.482857143409927
2021-03-04,16.482857139681723
2021-03-05,16.4828571422307
2021-03-06,16.482857143685205
2021-03-07,16.4828571431539
2021-03-08,16.482857142665054
2021-03-09,16.48285714274264
2021-03-10,16.482857142895746
2021-03-11,16.48285714289583
2021-03-12,16.482857142851604
2021-03-13,16.482857142845262
2021-03-14,16.482857142856957
2021-03-15,16.48285714286054
2021-03-16,16.48285714285769
2021-03-17,16.48285714285624
2021-03-18,16.48285714285685
2021-03-19,16.482857142857355
2021-03-20,16.482857142857252
2021-03-21,16.482857142857092
2021-03-22,16.4828571428571
2021-03-23,16.482857142857146
2021-03-24,16.48285714285715
2021-03-25,16.48285714285714
2021-03-26,16.482857142857135
2021-03-27,16.482857142857135
2021-03-28,16.482857142857135
2021-03-29,16.482857142857135
2021-03-30,16.482857142857135
2021-03-31,16.482857142857135
2021-04-01,16.482857142857135
2021-04-02,16.482857142857135
2021-04-03,16.482857142857135
2021-04-04,16.482857142857135
2021-04-05,16.482857142857135
2021-04-06,16.482857142857135
2021-04-07,16.482857142857135
2021-04-08,16.482857142857135
2021-04-09,16.482857142857135
2021-04-10,16.482857142857135
2021-04-11,16.482857142857135
2021-04-12,16.482857142857135
2021-04-13,16.482857142857135
2021-04-14,16.482857142857135
2021-04-15,16.482857142857135
2021-04-16,16.482857142857135
2021-04-17,16.482857142857135
2021-04-18,16.482857142857135
2021-04-19,16.482857142857135
2021-04-20,16.482857142857135
2021-04-21,16.482857142857135
2021-04-22,16.482857142857135
2021-04-23,16.482857142857135
2021-04-24,16.482857142857135
2021-04-25,16.482857142857135
2021-04-26,16.482857142857135
2021-04-27,16.482857142857135
2021-04-28,16.482857142857135
2021-04-29,16.482857142857135
2021-04-30,16.482857142857135
2021-05-01,16.482857142857135
2021-05-02,16.482857142857135
2021-05-03,16.482857142857135
2021-05-04,16.482857142857135
2021-05-05,16.482857142857135
2021-05-06,16.482857142857135
2021-05-07,16.482857142857135
2021-05-08,16.482857142857135
2021-05-09,16.482857142857135
2021-05-10,16.482857142857135
2021-05-11,16.482857142857135
2021-05-12,16.482857142857135
2021-05-13,16.482857142857135
2021-05-14,16.482857142857135
2021-05-15,16.482857142857135
2021-05-16,16.482857142857135
2021-05-17,16.482857142857135
2021-05-18,16.482857142857135
2021-05-19,16.482857142857135
2021-05-20,16.482857142857135
2021-05-21,16.482857142857135
2021-05-22,16.482857142857135
2021-05-23,16.482857142857135
2021-05-24,16.482857142857135
2021-05-25,16.482857142857135
2021-05-26,16.482857142857135
2021-05-27,16.482857142857135
2021-05-28,16.482857142857135
2021-05-29,16.482857142857135
2021-05-30,16.482857142857135
2021-05-31,16.482857142857135
2021-06-01,16.482857142857135
2021-06-02,16.482857142857135
2021-06-03,16.482857142857135
2021-06-04,16.482857142857135
2021-06-05,16.482857142857135
2021-06-06,16.482857142857135
2021-06-07,16.482857142857135
2021-06-08,16.482857142857135
2021-06-09,16.482857142857135
2021-06-10,16.482857142857135
2021-06-11,16.482857142857135
2021-06-12,16.482857142857135
2021-06-13,16.482857142857135
2021-06-14,16.482857142857135
2021-06-15,16.482857142857135
2021-06-16,16.482857142857135
2021-06-17,16.482857142857135
2021-06-18,16.482857142857135
2021-06-19,16.482857142857135
2021-06-20,16.482857142857135
2021-06-21,16.482857142857135
2021-06-22,16.482857142857135
2021-06-23,16.482857142857135
2021-06-24,16.482857142857135
2021-06-25,16.482857142857135
2021-06-26,16.482857142857135
2021-06-27,16.482857142857135
2021-06-28,16.482857142857135
2021-06-29,16.482857142857135
2021-06-30,16.482857142857135
2021-07-01,16.482857142857135
2021-07-02,16.482857142857135
2021-07-03,16.482857142857135
2021-07-04,16.482857142857135
2021-07-05,16.482857142857135
2021-07-06,16.482857142857135
2021-07-07,16.482857142857135
2021-07-08,16.482857142857135
2021-07-09,16.482857142857135
2021-07-10,16.482857142857135
2021-07-11,16.482857142857135
2021-07-12,16.482857142857135
2021-07-13,16.482857142857135
2021-07-14,16.482857142857135
2021-07-15,16.482857142857135
2021-07-16,16.482857142857135
2021-07-17,16.482857142857135
2021-07-18,16.482857142857135
2021-07-19,16.482857142857135
2021-07-20,16.482857142857135
2021-07-21,16.482857142857135
2021-07-22,16.482857142857135
2021-07-23,16.482857142857135
2021-07-24,16.482857142857135
2021-07-25,16.482857142857135
2021-07-26,16.482857142857135
2021-07-27,16.482857142857135
2021-07-28,16.482857142857135
2021-07-29,16.482857142857135
2021-07-30,16.482857142857135
2021-07-31,16.482857142857135
2021-08-01,16.482857142857135
2021-08-02,16.482857142857135
2021-08-03,16.482857142857135
2021-08-04,16.482857142857135
2021-08-05,16.482857142857135
2021-08-06,16.482857142857135
2021-08-07,16.482857142857135
2021-08-08,16.482857142857135
2021-08-09,16.482857142857135
2021-08-10,16.482857142857135
2021-08-11,16.482857142857135
2021-08-12,16.482857142857135
2021-08-13,16.482857142857135
2021-08-14,16.482857142857135
2021-08-15,16.482857142857135
2021-08-16,16.482857142857135
2021-08-17,16.482857142857135
2021-08-18,16.482857142857135
2021-08-19,16.482857142857135
2021-08-20,16.482857142857135
2021-08-21,16.482857142857135
2021-08-22,16.482857142857135
2021-08-23,16.482857142857135
2021-08-24,16.482857142857135
2021-08-25,16.482857142857135
2021-08-26,16.482857142857135
2021-08-27,16.482857142857135
2021-08-28,16.482857142857135
2021-08-29,16.482857142857135
2021-08-30,16.482857142857135
2021-08-31,16.482857142857135
2021-09-01,16.482857142857135
2021-09-02,16.482857142857135
2021-09-03,16.482857142857135
2021-09-04,16.482857142857135
2021-09-05,16.482857142857135
2021-09-06,16.482857142857135
2021-09-07,16.482857142857135
2021-09-08,16.482857142857135
2021-09-09,16.482857142857135
2021-09-10,16.482857142857135
2021-09-11,16.482857142857135
2021-09-12,16.482857142857135
2021-09-13,16.482857142857135
2021-09-14,16.482857142857135
2021-09-15,16.482857142857135
2021-09-16,16.482857142857135
2021-09-17,16.482857142857135
2021-09-18,16.482857142857135
2021-09-19,16.482857142857135
2021-09-20,16.482857142857135
2021-09-21,16.482857142857135
2021-09-22,16.482857142857135
2021-09-23,16.482857142857135
2021-09-24,16.482857142857135
2021-09-25,16.482857142857135
2021-09-26,16.482857142857135
2021-09-27,16.482857142857135
2021-09-28,16.482857142857135
2021-09-29,16.482857142857135
2021-09-30,16.482857142857135
2021-10-01,16.482857142857135
2021-10-02,16.482857142857135
2021-10-03,16.482857142857135
2021-10-04,16.482857142857135
2021-10-05,16.482857142857135
2021-10-06,16.482857142857135
2021-10-07,16.482857142857135
2021-10-08,16.482857142857135
2021-10-09,16.482857142857135
2021-10-10,16.482857142857135
2021-10-11,16.482857142857135
2021-10-12,16.482857142857135
2021-10-13,16.482857142857135
2021-10-14,16.482857142857135
2021-10-15,16.482857142857135
2021-10-16,16.482857142857135
2021-10-17,16.482857142857135
2021-10-18,16.482857142857135
